"","WT-DIL100-A00","WT-DIL100-A01","WT-DIL100-A02","WT-DIL100-A03","WT-DIL100-A04","WT-DIL100-A05","WT-DIL100-A06","WT-DIL100-A07","WT-DIL100-A08","WT-DIL100-A09","WT-DIL100-A10","WT-DIL100-A11","WT-DIL100-A12","WT-DIL100-A13","WT-DIL100-A14","WT-DIL100-A15","WT-DIL100-A16","WT-DIL100-A17","WT-DIL100-A18","WT-DIL100-A19","WT-DIL100-B00","WT-DIL100-B01","WT-DIL100-B02","WT-DIL100-B03","WT-DIL100-B04","WT-DIL100-B05","WT-DIL100-B06","WT-DIL100-B07","WT-DIL100-B08","WT-DIL100-B09","WT-DIL100-B10","WT-DIL100-B11","WT-DIL100-B12","WT-DIL100-B13","WT-DIL100-B14","WT-DIL100-B15","WT-DIL100-B16","WT-DIL100-B17","WT-DIL100-B18","WT-DIL100-B19","WT-DIL100-C00","WT-DIL100-C01","WT-DIL100-C02","WT-DIL100-C03","WT-DIL100-C04","WT-DIL100-C05","WT-DIL100-C06","WT-DIL100-C07","WT-DIL100-C08","WT-DIL100-C09","WT-DIL100-C10","WT-DIL100-C11","WT-DIL100-C12","WT-DIL100-C13","WT-DIL100-C14","WT-DIL100-C15","WT-DIL100-C16","WT-DIL100-C17","WT-DIL100-C18","WT-DIL100-C19","WT-DIL100-D00","WT-DIL100-D01","WT-DIL100-D02","WT-DIL100-D03","WT-DIL100-D04","WT-DIL100-D05","WT-DIL100-D06","WT-DIL100-D07","WT-DIL100-D08","WT-DIL100-D09","WT-DIL100-D10","WT-DIL100-D11","WT-DIL100-D12","WT-DIL100-D13","WT-DIL100-D14","WT-DIL100-D15","WT-DIL100-D16","WT-DIL100-D17","WT-DIL100-D18","WT-DIL100-D19"
"Iminoglycine",3.00726604530527,3.02128875909566,3.04542678445694,3.07948942805326,3.01764324853779,3.08158945421594,2.82414559088159,2.87766589272268,2.88897451902647,2.89753548977919,2.76062209617611,2.72325095464199,2.76552564851974,2.66477060825342,2.7070927737356,2.69735373826735,2.59039421835985,2.70017087155972,2.74390219843428,2.57166047685169,3.06517200675256,3.02925733058038,2.88371450082357,2.90524059264347,3.02147331108008,2.98886035589504,2.92730056163594,2.93113562198742,2.95193235268256,2.80498679226962,2.88694681616327,2.77343598930458,2.76764625682467,2.78816693671635,2.67760059702546,2.72648863093075,2.69118014292886,2.6917083642958,2.65014305953535,2.56043715082339,3.06251447571536,3.06005538676459,3.0652088362774,3.00667415087699,3.016367261948,3.00189314378793,2.88753018648685,2.89776230906163,2.88927690126209,2.88948258483485,2.75709483729557,2.76064850760555,2.82605999373505,2.78896817406114,2.84182602194768,2.69934663577965,2.7009917346165,2.6181287056169,2.6918738114122,2.63736628587383,3.03743510595427,3.02612911156663,2.97943099561713,3.0710913467282,2.98794095476896,2.93133134009017,2.88948597141741,2.89122129376419,2.84809557501892,2.96037055213871,2.72853323995338,2.74583360631753,2.84429976623926,2.86402233048102,2.67973881520336,2.66068014311049,2.75527021034962,2.65962175412423,2.64016915574119,2.47323591360045
"Propanoate",0.316418642850541,0.00990969696517041,0.397373374989783,0.439452537839042,0.329753980655136,0.483723303570578,0.355582849778949,0.31526136037801,0.319560259593459,0.649046661112605,0.668142732980389,0.657094634275129,0.73560391870798,0.829495020643991,1.02083677409655,0.981789733872791,0.843526077975211,1.0706425433446,1.18348890088447,1.12152631374888,0.375833562231779,0.344054051369422,0.25132289466235,0.305600944669568,0.350909012017272,0.363617179910344,0.43845132366631,0.448462973964688,0.454160595521774,0.382034689817427,0.596494238152088,0.782725338698199,0.780630657291338,0.889896438685279,0.971350223039599,1.10275370979929,1.03468127981095,1.13216507978373,1.2217351106019,1.18072199309506,0.363831043499577,0.447262651864994,0.255644795819761,0.251176917222086,0.281073262434456,0.247065441891825,0.354301069661854,0.268660513803285,0.403877355406737,0.477748868982607,0.547442949744914,0.652193911430995,0.871740765843697,0.932967988382524,1.07441435407198,0.937763643342786,1.05795004046559,1.07978705750903,1.19079412482641,1.23232133906353,0.123249312477093,0.449457303792252,0.252354514669141,0.31322121989087,0.360421431686827,0.274891843871213,0.567825924490855,0.429441793514016,0.526449352850843,0.447006463892475,0.530882141899005,0.794147254813483,0.890029676031665,1.00025442113476,0.907804624243733,1.04561812469904,1.03538863382571,1.10431714191223,1.17821546086166,1.14848852449964
"Glycine",-1.03129006303512,-1.02893998596132,-1.06591342384233,-0.921283577036089,-1.09470749668485,-1.0484758822986,-1.13704256725487,-1.30788283556922,-1.28678784797303,-1.09719346951346,-1.09086455749412,-1.32656745586542,-1.34618088395195,-0.893040616847493,-0.84171421444465,-0.85500369566001,-0.967270929958351,-0.796154757430799,-0.634267320612578,-0.732798731564694,-1.23781812022496,-1.04985111864706,-1.21314703842902,-1.47466687202036,-1.01029392074115,-1.12670263156986,-1.02036383765234,-1.02252981348238,-1.05906834703054,-1.2366229836615,-0.950914673508345,-1.0743938218752,-0.817016170528657,-0.627051521489152,-0.883730556654619,-0.868123246890345,-0.817876528789395,-1.07276712212994,-0.581002314207902,-0.938785101361026,-1.0300654760852,-0.893505525458467,-0.992941407301236,-0.85184620895547,-1.07704178057264,-0.911820057478321,-0.966915812472189,-0.941951263747571,-1.18121246253119,-1.19531762330278,-0.996935867787865,-0.896011974353579,-0.757624785368952,-0.932399490980504,-0.755687656947037,-0.900096722517334,-1.04795526173254,-0.632990439710797,-0.696602218104227,-0.822665455501278,-0.994714751540807,-1.021642293757,-1.18645220418269,-0.914305796427174,-0.970408919269616,-0.778802852170937,-1.19189713323405,-1.0011552783648,-1.00423500286758,-0.966110816644449,-1.33191494800887,-0.931649031634612,-0.899955768177833,-0.973277992942421,-1.08420307158427,-0.787656464970254,-0.809250824062698,-0.95196349835542,-0.820590749214299,-0.790123995945013
"Glycolate",-0.678452385471831,-0.685100225376619,-0.519158270980071,-0.393699976828879,-0.280641246973481,-0.441767213229706,-0.550150039435314,-0.541025642274617,-0.272227303444707,-0.298384331481977,-0.0542582706444286,-0.163029827662818,0.294447358465256,0.13651918087962,0.329996506911643,-0.10166747303875,-0.0505293463572425,0.0112001646268052,-0.116380862436928,-0.0929703149008869,-0.410142806078117,-0.563743614398428,-0.475946878773165,-0.618891168859319,-0.70758047436941,-0.676752682889315,-0.537214810203521,-0.336949731186866,-0.371371464683442,-0.47415273110312,0.0268837712641172,-0.161818105402579,0.230253806775238,0.162650337644559,0.118746646161014,0.00499581078247502,0.157833692120702,0.0071721721128668,-0.0876313902359733,-0.102186233898175,-0.346109285921035,-0.384413029249986,-0.698181133740755,-0.272107989459256,-0.644882575216,-0.337383422260762,-0.531930055380572,-0.408471088572229,-0.483272394994032,-0.0568233509451357,0,0.19859633411132,0.27140661167336,0.0919331432178812,0.142706783224746,0.0238659188416968,0.172012206763394,-0.116260368642038,0.0695871015257925,-0.0421845537591103,-0.358843224242806,-0.700028545758531,-0.394905090101936,-0.464983624374625,-0.483095316066954,-0.350523383100599,-0.439747295213946,-0.302469287950272,-0.325781438007326,-0.258469588527774,0.00492794774419103,0.166464262053546,0.308265753026577,0.0664663758921566,0.108814193285061,-0.0298298137425395,0.219584614480704,-0.155270595824168,0,-0.221986999093822
"Ethylene glycol",-0.880100084181857,-1.11174609538389,-1.00136425073134,-1.19156868078667,-0.989965625410765,-0.938751192371367,-1.04821708595906,-0.925545251198352,-1.20155055747468,-0.874362916359843,-1.08208819185536,-1.23923274976793,-0.914430746333494,-0.987069228049867,-0.873683550218599,-0.903574254449829,-1.33333345525823,-1.09401121231335,-0.966629014141191,-1.03131302486322,-0.950502158761266,-0.790964431952595,-0.996126538741219,-0.85589215059149,-1.01653865216274,-0.945121649318009,-0.952171474909385,-0.93351918210301,-0.964490123475576,-1.02428133870773,-1.24810196852247,-1.27105454003604,-0.90200578508405,-1.08494571226147,-1.42647939077731,-1.06248207879497,-1.04368755088091,-0.822833703715686,-1.20687800819511,-0.910694474825888,-0.492648559631835,-0.87754795155549,-0.721650562278306,-0.911207608346015,-0.823597561401778,-0.50475213448764,-1.13049987177556,-0.878394665191628,-0.903105647987054,-0.910443517100147,-1.08095932141268,-1.00565225175123,-1.18816944256909,-0.746894949796452,-1.0020492830731,-1.24671644550204,-1.10673117495512,-1.14868184633442,-0.992660514740914,-0.964798304922267,-1.05908490794356,-0.957102041562287,-1.12748973512191,-0.690366088316884,-0.69191977368985,-0.774623720224731,-0.927625601378285,-1.20892760775964,-1.05499437773352,-0.952567545543252,-0.861338847268485,-1.09129583401955,-1.10604163741032,-0.985317242565335,-1.11895140015024,-1.02579430050738,-1.00413973036092,-0.868076917065896,-0.968092863472631,-1.30113850348185
"Diacetyl",4.20899060605102,4.23680552184209,4.20430302054858,4.25831920365283,4.36597074369801,4.3030178853958,4.19629242942037,4.23530403353047,4.18815518906252,4.18091951914135,4.16656533063319,3.96428856080988,4.06593221066944,4.07078505199617,4.06200203330756,4.03149611095069,3.99951089343701,4.07123019364996,4.01916218315101,3.95762476856827,4.19131010384661,4.13393587735168,4.11482846525463,4.17490036653077,4.22607429374208,4.13255641844517,4.22866048058128,4.18138078471279,4.25182529462946,4.18486005913087,4.19904774305608,3.99304370115648,4.10149681608867,4.11548623108099,3.90979406373629,4.0685356642434,4.08882948454649,4.11251038589321,4.10010661082721,4.0256369778923,4.2216861416836,4.25863317895816,4.25773208958381,4.30336087185258,4.26674756829932,4.31538089410264,4.256479331047,4.28919637467247,4.21923973861958,4.24792751344359,4.09155690214619,4.22984770699971,4.16096805597628,4.16678617128457,4.1205190506827,4.1133481576199,4.16132619758796,4.05683570292562,4.03658872582988,4.06816954469139,4.28890078079847,4.22537508026778,4.19087468144237,4.34674450133023,4.33014445858256,4.29982297697664,4.16580579722074,4.19164715752236,4.20502577537438,4.25141061898091,4.04473185710848,4.10566618175641,4.17638166356452,4.15217483263231,4.02301082776819,4.05683051471675,4.16185496573799,4.05080404396829,4.14872137518817,4.09450912184204
"Pyruvate",0.743900397327021,0.664206345880718,0.60190766899264,0.58892127913912,0.685215581851239,0.774251846155359,0.476247650629293,0.527991735844369,0.431767946733405,0.607304170628971,0.628077973956772,0.536137749534202,0.400776934185826,0.629821996009216,0.615957037092976,0.473483771662401,0.383318608262002,0.541622098288508,0.455653673200366,0.485931153785788,0.45774735794995,0.700262630502692,0.505760289020838,0.777636611113939,0.624099178015355,0.547396827013388,0.692124375623179,0.519909008147183,0.662939557815353,0.55474220751524,0.526848217396706,0.578846163316118,0.46941541152143,0.522814540711593,0.331481514664027,0.581361045989279,0.373816543656464,0.530382452569155,0.455894272573136,0.287436638855041,0.682713549244719,0.782490739598096,0.696018078641373,0.776225024613433,0.652044601742181,0.647127371769182,0.619941543278726,0.672071823177347,0.670154559806537,0.746596015611498,0.651022865239272,0.702483976799225,0.732111264156114,0.540266314053255,0.418872076819975,0.650997648330469,0.540536338206552,0.521169551973253,0.533417334981866,0.332410631633698,0.700792671058055,0.663850860709392,0.69977120494924,0.741595259396146,0.643433199733368,0.679160485139301,0.628541020110655,0.631762562319581,0.780550633914631,0.567353101127779,0.659944714953117,0.691237167090771,0.709890414843409,0.57855894955873,0.500058581398596,0.597824976975689,0.616087118721849,0.473749895889814,0.603591172219712,0.343385564998304
"Butanoic acid",-0.997753753000735,-1.22065190055685,-1.16219026416426,-1.40829735304184,-0.622690789685068,-1.00630361029916,-1.50318656046473,-1.04197286910334,-1.07225659240172,-0.751535969242351,-1.06436156634049,-1.05713367249154,-0.970606215005191,-1.28566318007062,-1.06247216237264,-1.19033917771196,-1.01725623706774,-1.19231952337915,-1.22657976811952,-1.06181230955096,-0.858835669104915,-1.05735983938202,-1.2379911094065,-1.00069695413959,-1.31478200554966,-1.03402215390694,-1.09765090454056,-0.928885750090476,-1.01084190708926,-1.18864126599173,-0.966283476202884,-0.556462282581982,-1.24308187252818,-1.40662525946264,-1.01908692564181,-1.14273641876801,-0.824258303969245,-1.03160466016492,-0.926856248340744,-0.915788636457917,-0.936806173512807,-0.915924623268547,-0.832785599450075,-0.99285700018941,-0.77445888071956,-0.899094631402766,-0.889399881843339,-1.13205414712751,-1.08659984056549,-0.912101596860738,-0.947788218458777,-1.20859736698264,-0.853901080186462,-1.26922646224721,-1.09340523214131,-1.15009183327997,-0.791886703337477,-1.37545270818144,-1.11411523344241,-1.10448938790997,-1.18024282023309,-0.52748607736055,-0.822831676600009,-0.984135913093628,-0.96434941296936,-0.981303906290096,-0.897710023473998,-1.09741614078836,-1.03440653109927,-1.13743208728928,-0.739887912714394,-1.24910269309892,-1.0062870032376,-1.01175214075706,-0.954299587981101,-1.173475490386,-1.15821715204383,-1.30773069192094,-1.08720949239713,-1.11649127175345
"N,N'-Dimethylurea",-1.17851017443713,-1.47608635295497,-1.06484330755574,-1.37533258969405,-1.10475338282193,-1.08382593192203,-1.30506767842426,-1.3309599706136,-1.17422165743118,-1.00574652468914,-1.45478959827534,-1.31896382529975,-1.31237072554672,-1.59100569806446,-1.44920211436913,-1.67732651886982,-1.55149814956635,-1.49270802674929,-1.46183397980088,-1.39965868162185,-1.35864477923136,-0.821440988603493,-1.45152734206942,-1.47708953428721,-1.16927389230754,-1.23127089597942,-1.18918757744982,-1.24059581677855,-1.06512727118004,-1.29300414415181,-1.32915654730159,-0.898619840741773,-1.26218573393325,-1.73290913306797,-1.37059059772323,-1.39943111513741,-1.53313465538576,-1.38462043283638,-1.46348223910138,-1.66058026088588,-1.08299194036254,-1.02794894040404,-1.18827140234776,-1.0962283111655,-0.937643623974783,-1.23071977259016,-1.18280506931209,-1.35457200384559,-1.33759360948737,-1.13831484902629,-1.19610612428491,-1.18715250458689,-1.07440433271404,-1.30844285864348,-1.21569566194473,-1.40676128888728,-1.46452472239949,-1.53066937954637,-1.52773763202821,-1.43245043036453,-0.967539301052414,-0.930670816437859,-1.03866814970303,-0.912209871059668,-0.95301186903508,-1.2484721116309,-1.13526600347615,-1.12233992276355,-1.24598357888424,-1.40850381218849,-0.866845876713116,-1.4611339138683,-1.09513411286575,-1.31769358923246,-1.1645235732675,-1.35605804606353,-1.45414489004384,-1.58445903010328,-1.57134493200609,-1.69844266772197
"L-Alanine",-0.404298710611467,-0.4707044659351,-0.380012370038999,-0.35056006171529,-0.101955834842581,0.035155525843285,-0.0431186177918459,0.130955314958763,-0.0125503462774521,0.563671275696258,0.81207050499288,0.975843224546553,1.41447673748963,1.75292752861995,1.88331825967188,2.14003598536126,2.25670713034164,2.54945570866172,2.59116942263098,2.75821839614377,-0.340344894777843,-0.323408710259692,-0.3727725099995,-0.462854280836016,-0.434873741542159,-0.127903947916703,-0.0751180391667035,-0.00519305862268027,0.237854802143241,0.560057158958337,0.77328522324787,0.957636879417491,1.42484919117964,1.65062722299687,1.79042765527376,2.19102162164882,2.32509709604477,2.51474119090787,2.65740242511718,2.81424855980155,-0.252424585368795,-0.132525802518225,-0.216768891870338,-0.245503388872045,-0.157249370187481,-0.357998452104516,0.042651400804198,0.0575539000133514,0.21086848417475,0.474453017354733,0.903546678073363,1.0894430102963,1.46739674162801,1.82779714661483,1.86311495846018,2.19647317170654,2.41215076108988,2.47344046329903,2.65293861037278,2.793764480833,-0.255570230928523,-0.294849060625745,-0.515274912148461,-0.181611330498574,-0.329742397959391,-0.157822766689161,-0.172025833073027,0.0384177083382724,0.416812499992464,0.672054095566985,0.872904843879628,1.29378663253619,1.69572376486914,1.7172391893222,1.8784893156926,2.16461897833424,2.55321026099377,2.56328735141063,2.76702935819058,2.75255572235745
"Glycerone",3.66142153383631,3.57764058942383,3.61594768970746,3.70946939593479,3.65357330208298,3.79705584636359,3.58419391245485,3.46433436751307,3.58421255093282,3.61136374577604,3.5072285718548,3.44239601475331,3.5456235144894,3.48562010134039,3.6168746795116,3.56145981445045,3.39526646156645,3.53571229902493,3.5898967342402,3.47795881574215,3.57093538339313,3.64956698134142,3.55846946974757,3.49677638145451,3.74135894688392,3.62761293994553,3.58671613135172,3.55274717911879,3.69089665880186,3.67971723311032,3.64245374961714,3.46784966505014,3.57758108923658,3.52542201796189,3.4922412265749,3.54702575436177,3.52484512831051,3.55145269438811,3.57061513897594,3.45028976957961,3.64355861546992,3.56473208369709,3.52815226404157,3.58304542301927,3.58737292108165,3.61025919903664,3.52866146944227,3.60530649722154,3.45921722356884,3.52787929698648,3.44293174335464,3.4929737363335,3.54449482843823,3.53996957922819,3.47426392205927,3.47076592196583,3.44815520580793,3.42974029249689,3.49665969606288,3.48858382626514,3.65677431770479,3.56637823787111,3.6155961695835,3.60528378219152,3.6773567835511,3.66179530641321,3.3956243582011,3.59110840954706,3.57547295911901,3.57414679357774,3.47037740293945,3.5050999719113,3.59470686173866,3.52547086317882,3.41105596517196,3.49583903577529,3.5160386342936,3.48692473523188,3.50471935628155,3.34487433503295
"Protoanemonin",0.753676534374135,0.76116594868177,0.843330380717815,0.829886546458813,0.741956903884862,0.7268332173043,0.564510943144807,0.629843222492752,0.713821784421796,0.722234284844717,0.659413390455549,0.537733982367964,0.610106812714607,0.542277959032146,0.577338050881092,0.49160454864349,0.546021959744261,0.585823251995048,0.591657631264436,0.539143279191171,0.780431252229899,0.896924776745722,0.619564625573298,0.728334522558159,0.786480735706235,0.613689793283283,0.700066877229991,0.680540160703387,0.709229994700655,0.714118439050342,0.627638954133245,0.472330724326353,0.615502081680539,0.557730120134854,0.343651243204796,0.561999958429521,0.444880994778719,0.517227913601053,0.523444706673317,0.534389464985198,0.861850348729723,0.771147568027752,0.689695258396469,0.623757291142384,0.833171798705498,0.615640961358588,0.772429793011963,0.551557383249154,0.715379239819535,0.64573107403422,0.562175701118392,0.440479275386631,0.549907932935364,0.583753851822001,0.580518702507669,0.547435021499597,0.715062326942578,0.626802560436166,0.481075437778102,0.619280732794619,0.704046627119604,0.689156638427743,0.648397358875588,0.928710793813407,0.764698084258848,0.868755466721748,0.624681198897989,0.630590895124628,0.607063983635772,0.728008064825737,0.582412442539088,0.531262343310779,0.707608161480454,0.677965883062919,0.468759888706495,0.51633690929598,0.664161142088085,0.495582065861518,0.578586000026412,0.572863382613871
"Cysteamine",-0.964304392347353,-1.23644943087302,-1.08278304432161,-0.70953437177438,-0.849768811245779,-0.793394643037123,-1.00891880713474,-1.01549458440024,-0.898211268225166,-1.31295514361758,-1.13871210413308,-1.22461358690943,-1.0889909458684,-0.76507093184656,-0.991205825384299,-0.988243037753554,-1.13624013900838,-1.14854632314582,-1.13190838057169,-1.36824442606709,-1.06205526328867,-0.851091477575645,-1.01270358992621,-0.836476382723875,-0.73848599255845,-1.05117610522642,-1.20798142477278,-1.05346371069452,-0.80080040470941,-1.06830508391249,-1.00155145196249,-1.19195468811565,-0.999214175566992,-0.920074584599117,-0.999552166676246,-1.35835372458364,-1.38632259221257,-1.19197535489398,-1.24659963973833,-1.35973153569713,-0.786752972294877,-0.794504822853687,-1.31996390800685,-1.17020768882264,-0.951572967240953,-1.26254673819092,-1.28104362025735,-0.892986691937733,-1.06036829899231,-1.13366474011441,-1.04148941681804,-1.23604944979267,-0.859267198547871,-1.1844088810571,-1.02965490966091,-1.28041830712485,-1.251392293059,-1.11701491627477,-1.13192211268688,-1.46721584852521,-1.05028572412755,-0.873534072097094,-0.821162083726609,-1.51579258329651,-1.00072937061255,-0.849251969740575,-1.32355427770942,-1.1528281978661,-1.1520218882033,-1.03068527497388,-1.22531473988464,-1.21447482773917,-0.938429915992469,-1.00697160843672,-1.26975872474035,-1.21690500442491,-1.33812323884979,-1.24990113350082,-1.54794263563424,-1.38670234005672
"2-Chloroethanol",-1.24663117492444,-1.19727528798544,-1.2409771087935,-1.28807425550209,-1.4022472593991,-1.40470186069428,-1.0370241448151,-1.08468735546398,-1.23097063333915,-1.4282674533342,-1.43273688443617,-1.4496581775306,-1.28648526521975,-1.2852862512531,-1.50897855096928,-1.33644649245363,-1.34858004408984,-1.38362594919519,-1.42352822882877,-1.36369398632333,-1.14266957055988,-1.23328572016747,-1.33974460820723,-1.25379679198779,-1.42544074408634,-1.41975887921282,-1.42818784669861,-1.48756669929995,-1.0688425127158,-1.26288104999619,-1.35827903999388,-1.44558257287895,-1.27963637317092,-1.29009696768752,-1.44749969598566,-1.38751643651494,-1.16592568119753,-1.44206942965394,-1.4093909361377,-1.15985641983112,-1.18211298679726,-1.05910637579133,-1.10812526483114,-1.29921243495164,-1.27811714310667,-1.19319265641971,-1.2191827301325,-1.09234273465783,-1.2665760051176,-1.38168897810906,-1.29383015446503,-1.41272914377481,-1.28807400837601,-1.3776144248163,-1.34932022607493,-1.37174269970886,-1.17995715501605,-1.42551463349429,-1.4372826810827,-1.34925057245685,-1.15683545748077,-1.2492827930556,-1.44519414912636,-1.10740039765967,-1.14042322126229,-1.14004965174492,-1.01872121882395,-1.2039783917879,-1.26293291837001,-1.25526857758314,-1.35006736890492,-1.22617803106794,-1.28741702310425,-1.37769763350598,-1.53494622862207,-1.46021527735482,-1.44661367533785,-1.58697814204224,-1.173349572579,-1.30972855589689
"2-Oxobutanoate",1.90766277749317,1.85667858785751,1.8576518113236,1.84702879225856,1.8184725859192,1.9055216260919,1.79416960658288,1.752488136339,1.77473760764401,1.77811196644278,1.81143661204817,1.73590855268221,1.83631566036122,1.63873815718736,1.70022912109804,1.76030806559385,1.6510367190794,1.69191749858081,1.68149416616721,1.72544427580219,1.85575353060803,1.92508178923368,1.68059925473572,1.79781731561975,1.93927179134369,1.76207391263492,1.72535470892067,1.82981173858164,1.85450238683576,1.8278255047713,1.75208217788672,1.7363062773564,1.7568250953879,1.77790700237562,1.66985566404268,1.65432127446378,1.64017014682046,1.72997749457256,1.84424672237702,1.63177025383244,1.79149602682607,1.83372667949437,1.70942286679094,1.70408793440976,1.8183329172509,1.74796759193739,1.70825347493853,1.80276109121866,1.68322120270896,1.6809123553594,1.75560683367764,1.68960024267709,1.74704104900875,1.72164467204129,1.72540032748583,1.56086506600803,1.58313846881842,1.69238714621422,1.59306098530527,1.62523363588485,1.72486013160548,1.68981662244665,1.84874175619575,1.82745846124509,1.743404502499,1.81653540131444,1.70186979942779,1.77240842383382,1.70774675308993,1.64786544223742,1.63918615478632,1.60080789305398,1.64961613455849,1.64401224005759,1.68115649476016,1.58924447544712,1.6219189163182,1.535502932721,1.6618711017786,1.54734602304795
"4-Aminobutanoate",-1.75722385091843,-1.61476251355796,-2.13273877995858,-1.88494804272784,-1.5782075683261,-1.59809840755247,-1.33632455185733,-0.984670061130457,-1.1319825760563,-1.21539983419491,-0.828733317847353,-1.10895423894855,-1.1055357950913,-1.07881024869897,-0.862855998848449,-0.965922631117641,-1.08299332438224,-1.03553274704762,-1.16486216255316,-0.866572982452919,-1.79829842627259,-1.55405455822999,-1.4724329652696,-1.60849572312515,-1.51148301824357,-1.41012272143675,-0.991170035699632,-1.21367130083439,-1.28280499864443,-1.01216691579826,-1.13787572009054,-1.32949167769193,-1.01883006822925,-1.09592441999853,-1.22493277267852,-0.96127071259489,-0.839915613131263,-1.05739654334471,-0.912751785106773,-1.00845783487243,-1.59360141899503,-1.63266089243196,-1.56369580155373,-1.54372391359314,-1.22516054967529,-1.2368650113615,-1.49506234899231,-1.28556318542839,-1.18006701186293,-0.952478160505365,-1.27515019939677,-1.13383336121846,-0.85484659308162,-1.03972014562431,-0.908747634688947,-1.00117027241902,-0.976607181570781,-0.996524462205203,-0.983255478356366,-0.825970600224951,-1.53228077768672,-1.6594214929216,-1.70853718583969,-1.88763656547203,-1.33962784604766,-1.35007913520151,-1.21644538445371,-1.34019030128009,-0.94149202843157,-1.11366263740002,-1.03090228006629,-1.00032409188969,-0.912986035558934,-1.10463354119059,-1.12470492738054,-1.03353897681168,-0.901475164125383,-0.78735189740998,-0.833476053844461,-1.08518382170281
"L-Serine",-0.845198273202277,-0.849683283182838,-0.766643101795653,-0.761119455874983,-0.750921640514925,-0.850448723350326,-0.882725378522185,-0.969342479603476,-1.06701105865943,-0.639591049599996,-1.02727899722943,-0.905190818092867,-0.761873885555168,-0.5517165669504,-0.911517643122203,-1.16817860849103,-0.894697863449915,-0.738485820904227,-0.757134751506575,-0.995993179002834,-1.07329945503223,-0.832232450324328,-0.745987753979833,-0.78965238923749,-0.793299495964332,-0.916072111773937,-0.802433463299192,-0.854946849958447,-0.719446443141697,-0.634893126203389,-0.799931088999166,-1.25348619043802,-0.986387354290123,-0.878693703777866,-0.901469969900216,-0.574211767045552,-0.709636980642333,-0.688802977533784,-0.524008158069813,-0.805724915224346,-0.933437575441177,-0.918519732611797,-0.71776625647872,-0.85150615119529,-0.995945750164648,-0.907239030591711,-1.09899012805722,-0.980051053682462,-1.19966444919772,-0.816464383079239,-0.969313965583771,-0.95321950577504,-0.93589997989803,-0.591882744429562,-1.03314305217467,-0.739697707951228,-0.763178321740783,-0.982705438532147,-0.49902981915173,-0.808033837383492,-0.928384111994832,-0.705698533566769,-0.993968342232218,-1.03986845838483,-0.831574660621193,-0.750386109928527,-1.08766601388875,-0.887228348631483,-0.944093237233419,-0.868972903804432,-1.04299151772095,-0.832236987634387,-0.916182082592417,-0.793175986887842,-0.872157635323655,-0.918087731200906,-0.705616239808506,-0.83746074570802,-0.912666334112679,-1.04303712645501
"2-Aminophenol",1.02222148630351,0.961052042752137,0.983629424655206,1.00768459110564,1.09091048409201,0.775316030307536,0.996620645943841,0.824884510739031,0.913661352982622,0.757245695242858,0.842883565127986,0.990706310828605,0.881174315645753,0.652132924463436,0.677444410768913,0.764748750679745,0.832161244265968,0.79538879220279,0.814240886249396,0.926328819306406,1.05716910794138,0.956093944976285,0.991543381173972,0.82943250608646,0.870897593553927,1.06677848688055,0.954589783208268,0.958256053519074,1.0211246974923,0.807858744322507,0.851507366412692,0.889926357865306,0.87793780562613,0.75318524792349,0.903851611198579,0.802991760529919,0.824262133707549,0.734118035005112,0.860369332884405,0.984080555257103,1.10538332766099,1.00890464716738,0.984288840893832,0.905080438481598,0.970486158486151,0.950381425975722,0.863214734818968,0.890441019899683,0.788974541744286,0.817745804764678,0.698524606926833,0.897652503797406,0.638463035467572,0.756133460476414,0.819444819493127,0.734523664511133,0.671627611765441,0.831900699838343,0.693037418016774,0.762497113870994,1.03306457166763,0.982868890115903,0.914701795960024,0.796983620347644,0.984605242205701,0.940234855141686,0.920752920055465,0.866392838054294,0.826963482705416,0.818689370398532,0.900293704363747,0.851754652755618,0.710304982386747,0.598525414087417,0.711796340336585,0.74541849204709,0.690441644077445,0.718212575331338,0.737168276807855,0.849868619669715
"Catechol",0.202768690590752,0.137197056400744,0.204654344921842,0.151399960057969,0.227887843280723,-0.0662159242699207,0.216121976654247,0.0861166739388395,0.152436220142102,0.101043003453881,0.00269974383314953,0.0737834443495426,-0.0811163115847489,-0.0906168664161697,-0.275498371399848,-0.223868801277151,0.142992021851747,-0.000455899842911833,-0.0400403602013508,0.0378573749647906,0.198387456064587,0.117878402814142,0.138959205123371,0.206125674101386,0.0470903640334228,0.0193527550448795,-0.0405035252676154,0.154398575697698,0.0463225006256884,-0.0831750277612926,0.165784082867829,-0.00999527816532897,0.0701123163076183,-0.188499591819243,0.0517634008286478,-0.0215860763304399,-0.0199257332873461,-0.0343232571778902,0.0343272442814797,-0.0549741832641768,0.255510981927692,-0.000981892803769924,0.255644795819761,0.03922275378007,0.178431655652437,0.0577086666065814,0.179030767399661,0.160527924314389,0.0961066397133372,0.100945588191239,0.0228239166432598,0.0870930349314527,-0.0795528802563137,0.119203040840263,0.107975296857823,0.0147970019280805,0.153847579152362,-0.00400724681771081,0.147089277247527,0.00491260454555942,0.133261339735078,0.149678976887833,0.263569477577411,0.146781553519821,0.0714826928856684,0.220150470549777,0.21268563336012,0.0570910504826401,-0.10815184251252,0.0253157475366201,0.103818117780131,0.0501566749721576,-0.0463452551593573,0.212691020144154,0.0292785301927552,-0.105887891720631,0.0338752290167275,0.128549073646774,0.153826212947422,0.274084730352753
